Customer Key-Name,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
15230JILLIAN,VANCE,18-12-1962,M,F,jillian4@learnsector.com,70000,5,Bachelors,Professional,Y
15231ALEXIA,BARNES,10-04-1962,M,F,alexia3@learnsector.com,70000,5,Partial College,Skilled Manual,N
15232OMAR,MA,18-07-1961,S,M,omar15@learnsector.com,60000,1,Partial College,Skilled Manual,Y
15233TAMMY,RODRIGUEZ,10-03-1961,M,F,tammy20@learnsector.com,70000,5,Partial College,Skilled Manual,Y
15234KATHLEEN,MORENO,25-07-1958,S,F,kathleen8@learnsector.com,100000,4,Bachelors,Management,Y
15235KARI,LOPEZ,25-06-1960,M,F,kari17@learnsector.com,60000,3,Partial College,Skilled Manual,Y
15236BRANDY,KAPOOR,07-05-1960,M,F,brandy19@learnsector.com,70000,5,Partial College,Skilled Manual,Y
15237DEVON,LAL,17-04-1960,M,M,devon6@learnsector.com,70000,5,Partial College,Skilled Manual,N
15238JONATHON,ALONSO,16-10-1956,M,M,jonathon5@learnsector.com,70000,1,Partial College,Skilled Manual,Y
15239SERGIO,RODRIGUEZ,07-09-1956,M,M,sergio20@learnsector.com,70000,1,Partial College,Skilled Manual,Y
15240MONIQUE,NAVARRO,07-10-1953,M,F,monique6@learnsector.com,40000,2,Bachelors,Management,Y
15241GEOFFREY,MADAN,27-05-1953,M,M,geoffrey7@learnsector.com,40000,2,Bachelors,Management,Y
15242NEIL,SUAREZ,22-08-1953,M,M,neil18@learnsector.com,40000,2,Bachelors,Management,Y
15243LAUREN,HARRIS,02-06-1976,M,F,lauren32@learnsector.com,30000,0,High School,Skilled Manual,Y
15244ALEXIS,RODRIGUEZ,05-06-1976,M,F,alexis17@learnsector.com,30000,0,High School,Skilled Manual,Y
15245EDUARDO,ROSS,28-05-1976,M,M,eduardo48@learnsector.com,30000,0,High School,Skilled Manual,Y
15246KAITLYN,WATSON,07-04-1976,M,F,kaitlyn64@learnsector.com,30000,0,High School,Skilled Manual,Y
15247CATHERINE,STEWART,11-11-1975,S,F,catherine20@learnsector.com,40000,0,High School,Skilled Manual,N
15248RICHARD,HARRIS,28-12-1976,M,M,richard54@learnsector.com,40000,0,High School,Skilled Manual,Y
15249ABIGAIL,ANDERSON,12-02-1980,S,F,abigail52@learnsector.com,30000,0,High School,Skilled Manual,N
15250JOSE,SCOTT,13-11-1980,S,M,jose50@learnsector.com,30000,0,High School,Skilled Manual,N
15251NOAH,HALL,22-02-1980,S,M,noah72@learnsector.com,30000,0,High School,Skilled Manual,Y
15252JADA,MURPHY,14-02-1980,M,F,jada6@learnsector.com,40000,0,High School,Skilled Manual,Y
15253BARRY,SURI,17-07-1946,M,M,barry2@learnsector.com,10000,5,High School,Skilled Manual,Y
15254CARLA,CHAPMAN,24-02-1980,M,F,carla5@learnsector.com,40000,0,High School,Skilled Manual,N
15255EVAN,COLLINS,04-06-1978,M,M,evan26@learnsector.com,40000,0,High School,Skilled Manual,Y
15256DALTON,RAMIREZ,23-02-1978,S,M,dalton77@learnsector.com,40000,0,High School,Skilled Manual,N
15257MATTHEW,ANDERSON,25-03-1978,S,M,matthew15@learnsector.com,40000,0,High School,Skilled Manual,Y
15258CHLOE,REED,07-05-1978,M,F,chloe49@learnsector.com,40000,0,High School,Skilled Manual,Y
15259FRANKLIN,ZHU,04-10-1977,S,M,franklin13@learnsector.com,30000,0,Partial High School,Clerical,N
15260KATHLEEN,TORRES,21-08-1977,S,F,kathleen14@learnsector.com,30000,0,Partial High School,Clerical,Y
15261CAROLYN,TORRES,21-12-1939,M,F,carolyn32@learnsector.com,40000,2,Bachelors,Management,N
15262JAN,GONZALEZ,20-05-1940,M,F,jan12@learnsector.com,30000,2,Partial College,Clerical,N
15263PAIGE,COLEMAN,20-12-1940,M,F,paige6@learnsector.com,30000,2,Partial College,Clerical,N
15264PETER,GOEL,20-12-1940,M,M,peter24@learnsector.com,30000,2,Partial College,Clerical,N
15265KRISTOPHER,MALHOTRA,18-08-1940,S,M,kristopher5@learnsector.com,40000,2,Bachelors,Management,Y
15266BRIANA,SUAREZ,10-04-1941,M,F,briana16@learnsector.com,40000,2,Bachelors,Management,Y
15267KENDRA,ALVAREZ,05-10-1942,M,F,kendra4@learnsector.com,40000,2,Bachelors,Management,N
15268SHANNON,WU,08-10-1942,S,F,shannon7@learnsector.com,60000,2,Graduate Degree,Management,Y
15269CHLOE,KING,20-05-1976,M,F,chloe17@learnsector.com,40000,0,High School,Skilled Manual,Y
15270ARIANA,COX,06-08-1976,S,F,ariana9@learnsector.com,40000,0,High School,Skilled Manual,N
15271SAMUEL,YANG,03-06-1976,S,M,samuel25@learnsector.com,40000,0,High School,Skilled Manual,Y
15272KYLE,GONZALES,02-07-1976,S,M,kyle12@learnsector.com,40000,0,High School,Skilled Manual,N
15273BRANDON,ALEXANDER,14-05-1976,S,M,brandon16@learnsector.com,40000,0,Partial College,Skilled Manual,Y
15274ALEXANDER,JOHNSON,25-07-1976,S,M,alexander3@learnsector.com,40000,0,Partial College,Skilled Manual,Y
15275ERIC,COLLINS,23-10-1976,M,M,eric44@learnsector.com,40000,0,Partial College,Skilled Manual,Y
15276MEGAN,HALL,06-06-1974,S,F,megan26@learnsector.com,30000,0,Partial College,Skilled Manual,N
15277HAILEY,GRIFFIN,04-06-1974,S,F,hailey41@learnsector.com,30000,0,Partial College,Skilled Manual,N
15278BRANDON,RUSSELL,03-09-1974,S,M,brandon17@learnsector.com,30000,0,Partial College,Skilled Manual,Y
15279HUNTER,LEE,27-12-1974,S,M,hunter55@learnsector.com,30000,0,Partial College,Skilled Manual,N
15280MYA,GRIFFIN,13-06-1968,S,F,mya21@learnsector.com,80000,0,Bachelors,Management,N
15281HUNTER,ANDERSON,22-04-1967,S,M,hunter68@learnsector.com,110000,0,Graduate Degree,Management,Y
15282ELIZABETH,THOMAS,21-07-1963,M,F,elizabeth14@learnsector.com,80000,4,Bachelors,Management,Y
15283EUGENE,LI,22-11-1972,S,M,eugene7@learnsector.com,40000,0,Graduate Degree,Skilled Manual,N
15284JAY,PRASAD,13-03-1972,S,M,jay16@learnsector.com,40000,0,Graduate Degree,Skilled Manual,N
15285OLIVIA,RODRIGUEZ,11-02-1972,S,F,olivia19@learnsector.com,40000,0,Graduate Degree,Skilled Manual,Y
15286THOMAS,NELSON,01-10-1973,M,M,thomas46@learnsector.com,50000,0,Graduate Degree,Skilled Manual,Y
15287STEPHANIE,BAKER,23-04-1973,S,F,stephanie61@learnsector.com,50000,1,Graduate Degree,Skilled Manual,Y
15288LOGAN,PERRY,28-03-1973,M,M,logan10@learnsector.com,50000,1,Graduate Degree,Skilled Manual,Y
15289KATELYN,GRAY,14-02-1972,M,F,katelyn4@learnsector.com,40000,1,Graduate Degree,Skilled Manual,Y
15290EDWARD,THOMPSON,27-07-1972,M,M,edward38@learnsector.com,50000,1,Graduate Degree,Skilled Manual,N
15291JULIA,ALEXANDER,23-10-1971,S,F,julia85@learnsector.com,60000,1,Graduate Degree,Skilled Manual,Y
15292MEGAN,BAILEY,17-06-1971,S,F,megan36@learnsector.com,60000,1,Graduate Degree,Skilled Manual,Y
15293MASON,WATSON,11-03-1971,M,M,mason2@learnsector.com,60000,1,Graduate Degree,Skilled Manual,Y
15294MICHAEL,ROBINSON,09-08-1971,M,M,michael50@learnsector.com,60000,1,Graduate Degree,Skilled Manual,Y
15296CHLOE,PETERSON,13-06-1971,M,F,chloe60@learnsector.com,60000,1,Graduate Degree,Skilled Manual,Y
15297NICOLE,BRYANT,15-05-1971,M,F,nicole67@learnsector.com,60000,1,Graduate Degree,Skilled Manual,Y
15298JOE,CHANDRA,11-09-1972,M,M,joe6@learnsector.com,50000,1,Bachelors,Skilled Manual,Y
15299CHARLES,LOPEZ,22-10-1972,M,M,charles32@learnsector.com,50000,1,Bachelors,Skilled Manual,Y
15300SETH,BUTLER,09-11-1972,M,M,seth62@learnsector.com,60000,1,Graduate Degree,Skilled Manual,Y
15301AMY,GUO,19-02-1972,S,F,amy24@learnsector.com,60000,1,Graduate Degree,Professional,Y
15302BRIANNA,THOMAS,12-07-1972,S,F,brianna9@learnsector.com,70000,1,Graduate Degree,Professional,Y
15303HALEY,PATTERSON,23-10-1944,S,F,haley29@learnsector.com,70000,4,Bachelors,Management,Y
15304MIRANDA,POWELL,23-11-1944,M,F,miranda8@learnsector.com,70000,5,Bachelors,Management,Y
15305JACQUELYN,ORTEGA,19-10-1945,S,F,jacquelyn23@learnsector.com,70000,5,Bachelors,Management,Y
15306VICTORIA,SANCHEZ,19-09-1945,M,F,victoria25@learnsector.com,60000,4,Bachelors,Management,Y
15307JENNIFER,GARCIA,25-04-1945,M,F,jennifer44@learnsector.com,60000,4,Bachelors,Management,Y
15308CHRISTY,LAL,11-04-1945,M,F,christy26@learnsector.com,60000,4,Bachelors,Management,Y
15309DYLAN,WILSON,02-08-1945,M,M,dylan34@learnsector.com,60000,4,Bachelors,Management,Y
15310AMANDA,STEWART,18-11-1945,M,F,amanda0@learnsector.com,60000,4,Bachelors,Management,Y
15311BRANDON,THOMPSON,21-07-1945,M,M,brandon36@learnsector.com,60000,4,Bachelors,Management,Y
15312ALEXANDRIA,GONZALES,15-07-1945,M,F,alexandria17@learnsector.com,60000,4,Bachelors,Management,Y
15313GARRETT,MORRIS,28-10-1946,M,M,garrett23@learnsector.com,60000,4,Bachelors,Management,Y
15314EDUARDO,TORRES,05-08-1946,S,M,eduardo72@learnsector.com,60000,5,Bachelors,Management,Y
15315KATHERINE,BENNETT,17-10-1946,M,F,katherine26@learnsector.com,70000,4,Bachelors,Management,N
15316ALEXIS,HARRIS,11-10-1947,M,F,alexis12@learnsector.com,60000,5,Bachelors,Management,Y
15317RACHEL,JENKINS,20-05-1947,M,F,rachel54@learnsector.com,60000,5,Bachelors,Management,Y
15318GRACE,WATSON,21-09-1947,M,F,grace44@learnsector.com,60000,2,Bachelors,Management,Y
15319JADE,SANCHEZ,04-01-1947,M,F,jade19@learnsector.com,70000,4,Bachelors,Management,N
15320EDUARDO,BROOKS,19-04-1947,M,M,eduardo68@learnsector.com,70000,4,Bachelors,Management,Y
15321BLAKE,PHILLIPS,04-05-1947,M,M,blake42@learnsector.com,80000,5,Bachelors,Management,Y
15322EVAN,GREEN,10-08-1947,M,M,evan41@learnsector.com,80000,5,Bachelors,Management,Y
15323EDUARDO,WILSON,23-03-1948,M,M,eduardo6@learnsector.com,40000,2,High School,Professional,Y
15324RENEE,SERRANO,21-05-1948,M,F,renee14@learnsector.com,40000,2,High School,Professional,N
15325ELIJAH,HAYES,20-05-1948,M,M,elijah24@learnsector.com,60000,2,Partial College,Professional,Y
15327PAULA,HERNANDEZ,16-12-1948,S,F,paula6@learnsector.com,60000,2,Bachelors,Management,Y
15328FERNANDO,JACKSON,22-11-1948,M,M,fernando11@learnsector.com,70000,4,Bachelors,Management,Y
15329BRIANNA,COX,19-10-1948,S,F,brianna37@learnsector.com,70000,4,Bachelors,Management,Y
15330CATHERINE,RICHARDSON,25-08-1949,S,F,catherine8@learnsector.com,60000,2,Partial College,Professional,N
15331JACOB,TAYLOR,26-08-1949,M,M,jacob8@learnsector.com,60000,2,Partial College,Professional,Y
15332JASON,SHARMA,08-04-1949,M,M,jason27@learnsector.com,60000,2,Partial College,Professional,Y
15333MARIE,DIAZ,05-11-1949,M,F,marie27@learnsector.com,60000,2,Bachelors,Management,Y
15334SYDNEY,WILLIAMS,04-05-1950,S,F,sydney66@learnsector.com,40000,2,Partial High School,Skilled Manual,Y
15335EMILY,PATTERSON,03-02-1950,S,F,emily35@learnsector.com,60000,2,Partial College,Professional,Y
15336MARCO,GARCIA,21-09-1950,M,M,marco15@learnsector.com,60000,2,Partial College,Professional,Y
15337RACHEL,GONZALES,28-05-1950,M,F,rachel65@learnsector.com,60000,2,Partial College,Professional,Y
15338MARIE,NAVARRO,01-07-1950,M,F,marie33@learnsector.com,60000,2,Partial College,Professional,Y
15339NOAH,ZHANG,01-07-1950,M,M,noah21@learnsector.com,60000,2,Partial College,Professional,Y
15340BRITTANY,BARNES,07-05-1951,M,F,brittany3@learnsector.com,40000,2,Partial High School,Skilled Manual,Y
15341LACEY,DENG,12-11-1951,M,F,lacey37@learnsector.com,60000,2,Partial College,Professional,Y
15342ASHLEE,RAJI,21-04-1951,M,F,ashlee5@learnsector.com,60000,2,Partial College,Professional,Y
15343CARSON,BARNES,07-09-1951,M,M,carson2@learnsector.com,60000,2,Partial College,Professional,Y
15344LUKE,RUSSELL,08-03-1951,M,M,luke9@learnsector.com,70000,4,Partial College,Professional,Y
15345ASHLEY,PERRY,16-05-1951,M,F,ashley34@learnsector.com,70000,4,Partial College,Professional,N
15346CHARLES,RODRIGUEZ,14-03-1951,S,M,charles24@learnsector.com,70000,4,Partial College,Professional,Y
15347DEANNA,ALONSO,27-06-1952,M,F,deanna34@learnsector.com,60000,3,High School,Professional,Y
15348GREG,CARTER,19-11-1952,S,M,greg8@learnsector.com,70000,4,Partial College,Professional,Y
15349STEPHANIE,GONZALEZ,10-11-1952,M,F,stephanie62@learnsector.com,70000,4,Partial College,Professional,Y
15350KATHLEEN,SERRANO,02-09-1952,M,F,kathleen17@learnsector.com,70000,4,Partial College,Professional,N
15352RAYMOND,MARTINEZ,20-07-1958,S,M,raymond18@learnsector.com,130000,2,Bachelors,Management,N
15353MICHELE,XU,03-07-1958,S,F,michele5@learnsector.com,160000,2,Partial College,Professional,N
15354COREY,KUMAR,07-02-1957,M,M,corey7@learnsector.com,170000,3,Bachelors,Management,Y
15355JANELLE,MARTINEZ,18-01-1956,M,F,janelle14@learnsector.com,100000,2,Partial College,Professional,Y
15356DAWN,JAI,19-04-1955,M,F,dawn35@learnsector.com,120000,3,Partial High School,Professional,Y
15357CRAIG,NAVARRO,22-10-1955,M,M,craig11@learnsector.com,120000,2,Partial High School,Professional,Y
15358DANIELLE,SANDERS,25-03-1932,S,F,danielle6@learnsector.com,90000,3,Graduate Degree,Management,Y
15359LOGAN,YANG,07-04-1933,M,M,logan0@learnsector.com,70000,4,Graduate Degree,Management,Y
15360RYAN,MARTIN,22-06-1933,M,M,ryan37@learnsector.com,110000,1,Graduate Degree,Management,Y
15361THOMAS,GONZALES,18-05-1933,S,M,thomas19@learnsector.com,160000,0,Graduate Degree,Management,N
15362JENNIFER,ADAMS,06-12-1965,M,F,jennifer18@learnsector.com,90000,4,Partial College,Professional,Y
15363JUSTIN,YANG,26-02-1965,M,M,justin24@learnsector.com,90000,4,Partial College,Professional,Y
15364AIDAN,BRYANT,21-02-1965,S,M,aidan19@learnsector.com,90000,5,Partial College,Professional,Y
15365VICTORIA,GRAY,24-10-1965,M,F,victoria42@learnsector.com,120000,3,Bachelors,Management,Y
15366ALYSSA,COLEMAN,22-12-1965,M,F,alyssa52@learnsector.com,130000,1,Graduate Degree,Management,Y
15367ALYSSA,WHITE,05-01-1964,S,F,alyssa12@learnsector.com,90000,0,Partial College,Professional,N
15368BRANDI,MARTIN,08-02-1964,M,F,brandi0@learnsector.com,110000,3,Bachelors,Management,Y
15369CONNOR,PEREZ,21-02-1956,M,M,connor32@learnsector.com,70000,3,Partial College,Professional,Y
15370JESSICA,BUTLER,03-07-1956,M,F,jessica38@learnsector.com,70000,4,Partial College,Professional,N
15371CAMERON,BRYANT,04-03-1956,M,M,cameron13@learnsector.com,80000,3,Partial College,Professional,N
15372MIGUEL,ALEXANDER,19-07-1956,M,M,miguel65@learnsector.com,80000,3,Partial College,Professional,N
15373KAITLYN,JONES,19-04-1934,M,F,kaitlyn26@learnsector.com,60000,2,Graduate Degree,Management,Y
15374DONNA,KUMAR,12-10-1934,M,F,donna7@learnsector.com,70000,4,Graduate Degree,Management,Y
15375ALISHA,CHANDE,15-09-1934,S,F,alisha39@learnsector.com,80000,4,Graduate Degree,Management,Y
15376MEGAN,SANDERS,06-05-1963,S,F,megan49@learnsector.com,80000,4,Partial College,Professional,N
15377BRIANNA,JACKSON,05-07-1963,S,F,brianna10@learnsector.com,80000,4,Partial College,Professional,Y
15378DEVIN,WARD,06-03-1963,M,M,devin70@learnsector.com,80000,4,Partial College,Professional,Y
15379AMANDA,GRIFFIN,23-11-1963,M,F,amanda42@learnsector.com,130000,3,Bachelors,Management,Y
15380NATHAN,ROBINSON,08-10-1962,M,M,nathan52@learnsector.com,100000,1,Partial College,Professional,Y
15381ALEXA,HOWARD,10-05-1962,M,F,alexa9@learnsector.com,100000,1,Partial College,Professional,Y
15382KIMBERLY,BLUE,11-05-1962,M,F,kimberly16@learnsector.com,110000,1,Bachelors,Management,Y
15383CHARLES,RIVERA,28-10-1962,M,M,charles56@learnsector.com,130000,1,Bachelors,Management,Y
15384XAVIER,ALAN,23-02-1961,M,M,xavier22@learnsector.com,80000,5,Partial College,Professional,Y
15385DESTINY,REED,14-06-1961,M,F,destiny27@learnsector.com,90000,4,High School,Professional,Y
15386NICHOLAS,TAYLOR,08-03-1961,S,M,nicholas10@learnsector.com,90000,4,High School,Professional,N
15387MIGUEL,RODRIGUEZ,13-02-1961,M,M,miguel20@learnsector.com,110000,1,Partial College,Professional,Y
15388VICTORIA,SMITH,19-01-1961,M,F,victoria1@learnsector.com,130000,1,Bachelors,Management,Y
15389JOAN,KING,06-09-1961,S,F,joan14@learnsector.com,130000,1,Bachelors,Management,N
15390JONATHAN,TURNER,04-05-1955,M,M,jonathan34@learnsector.com,60000,2,High School,Professional,N
15391JORDYN,POWELL,20-03-1955,M,F,jordyn8@learnsector.com,90000,2,High School,Professional,N
15392SYDNEY,BROWN,19-08-1954,S,F,sydney68@learnsector.com,80000,2,Partial High School,Skilled Manual,N
15393REBEKAH,RUIZ,02-10-1935,M,F,rebekah22@learnsector.com,60000,2,Graduate Degree,Management,Y
15394NATALIE,WILSON,06-04-1936,M,F,natalie74@learnsector.com,90000,4,Bachelors,Management,Y
15395JOSEPH,CLARK,17-10-1960,S,M,joseph26@learnsector.com,80000,5,Partial College,Professional,Y
15396JULIA,WILSON,02-11-1960,M,F,julia29@learnsector.com,100000,3,Partial College,Professional,Y
15398JOSE,WANG,13-10-1960,M,M,jose19@learnsector.com,150000,1,Partial College,Professional,Y
15399MACKENZIE,MURPHY,01-08-1954,S,F,mackenzie13@learnsector.com,80000,2,Partial High School,Skilled Manual,Y
15400SAMUEL,ROBERTS,19-09-1954,M,M,samuel34@learnsector.com,60000,2,Partial High School,Skilled Manual,N
15401RACHEL,HUGHES,16-08-1954,S,F,rachel59@learnsector.com,60000,2,Partial High School,Skilled Manual,Y
15402CONNOR,EVANS,16-08-1954,M,M,connor29@learnsector.com,60000,2,Partial High School,Skilled Manual,N
15403JEREMIAH,ROSS,06-09-1954,M,M,jeremiah27@learnsector.com,60000,2,Partial High School,Skilled Manual,N
15404SYDNEY,ROBINSON,03-05-1954,S,F,sydney80@learnsector.com,70000,3,High School,Professional,Y
15405MIGUEL,ROSS,24-03-1953,M,NA,miguel50@learnsector.com,70000,3,Graduate Degree,Management,Y
15406AMANDA,BUTLER,26-05-1953,S,F,amanda35@learnsector.com,70000,3,Graduate Degree,Management,Y
15407JULIA,LEE,06-09-1953,S,F,julia43@learnsector.com,70000,3,Graduate Degree,Management,Y
15408OLIVIA,THOMPSON,26-10-1953,S,F,olivia14@learnsector.com,70000,3,Graduate Degree,Management,Y
15409EDUARDO,COOPER,03-08-1952,M,M,eduardo77@learnsector.com,40000,3,Partial College,Professional,N
15410KATHERINE,HARRIS,22-06-1952,M,F,katherine84@learnsector.com,40000,3,Partial College,Professional,N
15411JAY,CHANDRA,07-11-1937,S,M,jay8@learnsector.com,70000,4,Graduate Degree,Management,Y
15412RYAN,GRIFFIN,14-06-1937,M,M,ryan24@learnsector.com,130000,2,Graduate Degree,Management,Y
15413DONALD,PRASAD,04-09-1937,M,M,donald11@learnsector.com,130000,2,Bachelors,Management,Y
15414ISAAC,RICHARDSON,03-09-1939,M,M,isaac9@learnsector.com,110000,2,Graduate Degree,Management,Y
15415RACHEL,GRAY,14-05-1939,M,F,rachel42@learnsector.com,110000,2,Graduate Degree,Management,N
15416EDWARD,BARNES,19-02-1940,M,M,edward51@learnsector.com,100000,2,Graduate Degree,Management,Y
15417ALVIN,LU,05-06-1941,S,M,alvin11@learnsector.com,70000,5,Graduate Degree,Management,Y
15418ANGEL,KELLY,05-10-1968,S,M,angel1@learnsector.com,90000,4,Bachelors,Management,N
15419CARLOS,BAKER,17-01-1968,S,M,carlos35@learnsector.com,100000,2,Bachelors,Management,Y
15420NATHAN,HERNANDEZ,02-10-1968,M,M,nathan48@learnsector.com,100000,2,Bachelors,Management,Y
15421CAMERON,CLARK,03-03-1968,S,M,cameron37@learnsector.com,100000,3,Bachelors,Management,N
15422KELLY,GRIFFIN,10-07-1979,M,F,kelly25@learnsector.com,40000,0,High School,Skilled Manual,Y
15423JACK,LONG,26-04-1979,S,M,jack10@learnsector.com,40000,0,High School,Skilled Manual,N
15424REBECCA,HILL,12-06-1979,S,F,rebecca23@learnsector.com,30000,0,Partial College,Skilled Manual,N
15425TINA,SAI,25-09-1944,M,F,tina7@learnsector.com,10000,5,High School,Skilled Manual,N
15426CRISTINA,KUMAR,17-02-1944,S,F,cristina7@learnsector.com,10000,5,High School,Skilled Manual,Y
15427JADE,MURPHY,18-11-1979,S,F,jade12@learnsector.com,60000,0,Partial College,Skilled Manual,N
15428RICHARD,HOWARD,01-05-1979,M,M,richard93@learnsector.com,60000,0,Partial College,Skilled Manual,Y
15429AARON,LI,19-04-1979,M,M,aaron26@learnsector.com,70000,0,Partial College,Skilled Manual,N
15430ALFREDO,JIMÉNEZ,09-06-1978,M,M,alfredo6@learnsector.com,40000,0,Partial College,Skilled Manual,Y
15431JOHN,JACKSON,17-03-1978,M,M,john49@learnsector.com,40000,0,Partial College,Skilled Manual,Y
15432ALVIN,KUMAR,18-08-1978,S,M,alvin30@learnsector.com,60000,0,Partial College,Skilled Manual,Y
15433ADAM,SHARMA,18-08-1978,S,M,adam26@learnsector.com,60000,0,Partial College,Skilled Manual,N
15434BRENT,ZHOU,19-01-1945,M,M,brent8@learnsector.com,20000,4,High School,Skilled Manual,N
15435GEOFFREY,RAMAN,12-10-1946,S,M,geoffrey10@learnsector.com,30000,2,Partial College,Clerical,Y
15436PATRICIA,SURI,20-09-1946,S,F,patricia5@learnsector.com,30000,2,Partial College,Clerical,Y
15437CANDACE,SRINI,22-06-1947,M,F,candace8@learnsector.com,20000,4,High School,Skilled Manual,Y
15438ARTHUR,RODRIGUEZ,11-03-1947,M,NA,arthur20@learnsector.com,30000,2,Partial College,Clerical,N
15439MASON,EVANS,15-01-1948,M,M,mason21@learnsector.com,10000,2,Partial High School,Clerical,Y
15440JON,PAL,23-03-1974,M,M,jon8@learnsector.com,10000,0,Graduate Degree,Manual,Y
15441CHRISTY,ZENG,17-02-1966,M,F,christy20@learnsector.com,10000,1,Graduate Degree,Manual,Y
15442ALEJANDRO,SHEN,27-06-1962,M,M,alejandro28@learnsector.com,10000,1,Graduate Degree,Manual,Y
15443FRANCISCO,PATEL,26-03-1962,M,M,francisco4@learnsector.com,10000,1,Graduate Degree,Manual,Y
15444ROY,FERNANDEZ,09-02-1962,M,M,roy16@learnsector.com,20000,1,Graduate Degree,Clerical,Y
15445BOB,LOPEZ,13-12-1962,M,M,bob9@learnsector.com,20000,1,Graduate Degree,Clerical,Y
15446LEVI,MADAN,23-05-1961,S,NA,levi7@learnsector.com,20000,1,Graduate Degree,Clerical,Y
15447REGINA,MADAN,11-05-1961,M,F,regina7@learnsector.com,20000,1,Graduate Degree,Clerical,Y
15448OMAR,SHE,25-10-1961,M,M,omar22@learnsector.com,20000,1,Graduate Degree,Clerical,Y
15449CEDRIC,YUAN,15-02-1935,M,M,cedric28@learnsector.com,30000,1,Graduate Degree,Clerical,Y
15450MARSHALL,BLACK,10-06-1936,M,M,marshall40@learnsector.com,10000,1,Graduate Degree,Clerical,Y
15451LINDA,MUNOZ,19-05-1962,M,F,linda22@learnsector.com,30000,4,Graduate Degree,Clerical,Y
15452ALISON,GOEL,19-08-1958,M,F,alison20@learnsector.com,10000,1,Bachelors,Manual,Y
15453ISABELLE,BARNES,11-08-1958,M,F,isabelle3@learnsector.com,20000,1,Bachelors,Manual,Y
15454IAN,BENNETT,03-09-1955,M,M,ian41@learnsector.com,20000,1,Bachelors,Clerical,Y
